<amplicon ID>	<chr>	<Base position start/CpG start>	<Base position end/CpG end>	<Methylation pattern>	<count>	<raw cpg sites>
RARB_124	chr3	25469860	25469925	1100111111	1	((25469860, 1), (25469866, 1), (25469868, 0), (25469872, 0), (25469877, 1), (25469899, 1), (25469902, 1), (25469914, 1), (25469919, 1), (25469925, 1))
RARB_124	chr3	25469860	25469925	1101000000	1	((25469860, 1), (25469866, 1), (25469868, 0), (25469872, 1), (25469877, 0), (25469899, 0), (25469902, 0), (25469914, 0), (25469919, 0), (25469925, 0))
RARB_124	chr3	25469860	25469925	1101000011	1	((25469860, 1), (25469866, 1), (25469868, 0), (25469872, 1), (25469877, 0), (25469899, 0), (25469902, 0), (25469914, 0), (25469919, 1), (25469925, 1))
RARB_124	chr3	25469860	25469925	1101101111	5	((25469860, 1), (25469866, 1), (25469868, 0), (25469872, 1), (25469877, 1), (25469899, 0), (25469902, 1), (25469914, 1), (25469919, 1), (25469925, 1))
RARB_124	chr3	25469860	25469925	1101111011	3	((25469860, 1), (25469866, 1), (25469868, 0), (25469872, 1), (25469877, 1), (25469899, 1), (25469902, 1), (25469914, 0), (25469919, 1), (25469925, 1))
RARB_124	chr3	25469860	25469925	1101111111	21	((25469860, 1), (25469866, 1), (25469868, 0), (25469872, 1), (25469877, 1), (25469899, 1), (25469902, 1), (25469914, 1), (25469919, 1), (25469925, 1))
RARB_124	chr3	25469860	25469925	111-010111	2	((25469860, 1), (25469866, 1), (25469868, 1), (25469877, 0), (25469899, 1), (25469902, 0), (25469914, 1), (25469919, 1), (25469925, 1))
RARB_124	chr3	25469860	25469925	111-011111	4	((25469860, 1), (25469866, 1), (25469868, 1), (25469877, 0), (25469899, 1), (25469902, 1), (25469914, 1), (25469919, 1), (25469925, 1))
RARB_124	chr3	25469860	25469925	111-100111	1	((25469860, 1), (25469866, 1), (25469868, 1), (25469877, 1), (25469899, 0), (25469902, 0), (25469914, 1), (25469919, 1), (25469925, 1))
RARB_124	chr3	25469860	25469925	111-101001	1	((25469860, 1), (25469866, 1), (25469868, 1), (25469877, 1), (25469899, 0), (25469902, 1), (25469914, 0), (25469919, 0), (25469925, 1))
RARB_124	chr3	25469860	25469925	111-1111-1	1	((25469860, 1), (25469866, 1), (25469868, 1), (25469877, 1), (25469899, 1), (25469902, 1), (25469914, 1), (25469925, 1))
RARB_124	chr3	25469860	25469925	111-111111	7	((25469860, 1), (25469866, 1), (25469868, 1), (25469877, 1), (25469899, 1), (25469902, 1), (25469914, 1), (25469919, 1), (25469925, 1))
RARB_124	chr3	25469860	25469925	1110000011	1	((25469860, 1), (25469866, 1), (25469868, 1), (25469872, 0), (25469877, 0), (25469899, 0), (25469902, 0), (25469914, 0), (25469919, 1), (25469925, 1))
RARB_124	chr3	25469860	25469925	1110010111	2	((25469860, 1), (25469866, 1), (25469868, 1), (25469872, 0), (25469877, 0), (25469899, 1), (25469902, 0), (25469914, 1), (25469919, 1), (25469925, 1))
RARB_124	chr3	25469860	25469925	1110011011	1	((25469860, 1), (25469866, 1), (25469868, 1), (25469872, 0), (25469877, 0), (25469899, 1), (25469902, 1), (25469914, 0), (25469919, 1), (25469925, 1))
RARB_124	chr3	25469860	25469925	1110011101	1	((25469860, 1), (25469866, 1), (25469868, 1), (25469872, 0), (25469877, 0), (25469899, 1), (25469902, 1), (25469914, 1), (25469919, 0), (25469925, 1))
RARB_124	chr3	25469860	25469925	1110011111	5	((25469860, 1), (25469866, 1), (25469868, 1), (25469872, 0), (25469877, 0), (25469899, 1), (25469902, 1), (25469914, 1), (25469919, 1), (25469925, 1))
RARB_124	chr3	25469860	25469925	11101-1111	2	((25469860, 1), (25469866, 1), (25469868, 1), (25469872, 0), (25469877, 1), (25469902, 1), (25469914, 1), (25469919, 1), (25469925, 1))
RARB_124	chr3	25469860	25469925	11101000-0	1	((25469860, 1), (25469866, 1), (25469868, 1), (25469872, 0), (25469877, 1), (25469899, 0), (25469902, 0), (25469914, 0), (25469925, 0))
RARB_124	chr3	25469860	25469925	1110100011	2	((25469860, 1), (25469866, 1), (25469868, 1), (25469872, 0), (25469877, 1), (25469899, 0), (25469902, 0), (25469914, 0), (25469919, 1), (25469925, 1))
RARB_124	chr3	25469860	25469925	1110100111	24	((25469860, 1), (25469866, 1), (25469868, 1), (25469872, 0), (25469877, 1), (25469899, 0), (25469902, 0), (25469914, 1), (25469919, 1), (25469925, 1))
RARB_124	chr3	25469860	25469925	1110101010	1	((25469860, 1), (25469866, 1), (25469868, 1), (25469872, 0), (25469877, 1), (25469899, 0), (25469902, 1), (25469914, 0), (25469919, 1), (25469925, 0))
RARB_124	chr3	25469860	25469925	1110101011	1	((25469860, 1), (25469866, 1), (25469868, 1), (25469872, 0), (25469877, 1), (25469899, 0), (25469902, 1), (25469914, 0), (25469919, 1), (25469925, 1))
RARB_124	chr3	25469860	25469925	1110101110	1	((25469860, 1), (25469866, 1), (25469868, 1), (25469872, 0), (25469877, 1), (25469899, 0), (25469902, 1), (25469914, 1), (25469919, 1), (25469925, 0))
RARB_124	chr3	25469860	25469925	1110101111	1	((25469860, 1), (25469866, 1), (25469868, 1), (25469872, 0), (25469877, 1), (25469899, 0), (25469902, 1), (25469914, 1), (25469919, 1), (25469925, 1))
RARB_124	chr3	25469860	25469925	111011-111	1	((25469860, 1), (25469866, 1), (25469868, 1), (25469872, 0), (25469877, 1), (25469899, 1), (25469914, 1), (25469919, 1), (25469925, 1))
RARB_124	chr3	25469860	25469925	11101100-0	1	((25469860, 1), (25469866, 1), (25469868, 1), (25469872, 0), (25469877, 1), (25469899, 1), (25469902, 0), (25469914, 0), (25469925, 0))
RARB_124	chr3	25469860	25469925	1110110111	1	((25469860, 1), (25469866, 1), (25469868, 1), (25469872, 0), (25469877, 1), (25469899, 1), (25469902, 0), (25469914, 1), (25469919, 1), (25469925, 1))
RARB_124	chr3	25469860	25469925	1110111-11	1	((25469860, 1), (25469866, 1), (25469868, 1), (25469872, 0), (25469877, 1), (25469899, 1), (25469902, 1), (25469919, 1), (25469925, 1))
RARB_124	chr3	25469860	25469925	1110111011	2	((25469860, 1), (25469866, 1), (25469868, 1), (25469872, 0), (25469877, 1), (25469899, 1), (25469902, 1), (25469914, 0), (25469919, 1), (25469925, 1))
RARB_124	chr3	25469860	25469925	11101111-1	1	((25469860, 1), (25469866, 1), (25469868, 1), (25469872, 0), (25469877, 1), (25469899, 1), (25469902, 1), (25469914, 1), (25469925, 1))
RARB_124	chr3	25469860	25469925	1110111101	1	((25469860, 1), (25469866, 1), (25469868, 1), (25469872, 0), (25469877, 1), (25469899, 1), (25469902, 1), (25469914, 1), (25469919, 0), (25469925, 1))
RARB_124	chr3	25469860	25469925	1110111110	1	((25469860, 1), (25469866, 1), (25469868, 1), (25469872, 0), (25469877, 1), (25469899, 1), (25469902, 1), (25469914, 1), (25469919, 1), (25469925, 0))
RARB_124	chr3	25469860	25469925	1110111111	29	((25469860, 1), (25469866, 1), (25469868, 1), (25469872, 0), (25469877, 1), (25469899, 1), (25469902, 1), (25469914, 1), (25469919, 1), (25469925, 1))
RARB_124	chr3	25469860	25469925	1111-01111	1	((25469860, 1), (25469866, 1), (25469868, 1), (25469872, 1), (25469899, 0), (25469902, 1), (25469914, 1), (25469919, 1), (25469925, 1))
RARB_124	chr3	25469860	25469925	1111-1-0-1	1	((25469860, 1), (25469866, 1), (25469868, 1), (25469872, 1), (25469899, 1), (25469914, 0), (25469925, 1))
RARB_124	chr3	25469860	25469925	1111-1-1-1	1	((25469860, 1), (25469866, 1), (25469868, 1), (25469872, 1), (25469899, 1), (25469914, 1), (25469925, 1))
RARB_124	chr3	25469860	25469925	1111-10111	1	((25469860, 1), (25469866, 1), (25469868, 1), (25469872, 1), (25469899, 1), (25469902, 0), (25469914, 1), (25469919, 1), (25469925, 1))
RARB_124	chr3	25469860	25469925	1111-11111	3	((25469860, 1), (25469866, 1), (25469868, 1), (25469872, 1), (25469899, 1), (25469902, 1), (25469914, 1), (25469919, 1), (25469925, 1))
RARB_124	chr3	25469860	25469925	11110-1111	1	((25469860, 1), (25469866, 1), (25469868, 1), (25469872, 1), (25469877, 0), (25469902, 1), (25469914, 1), (25469919, 1), (25469925, 1))
RARB_124	chr3	25469860	25469925	111100-000	1	((25469860, 1), (25469866, 1), (25469868, 1), (25469872, 1), (25469877, 0), (25469899, 0), (25469914, 0), (25469919, 0), (25469925, 0))
RARB_124	chr3	25469860	25469925	1111000000	1	((25469860, 1), (25469866, 1), (25469868, 1), (25469872, 1), (25469877, 0), (25469899, 0), (25469902, 0), (25469914, 0), (25469919, 0), (25469925, 0))
RARB_124	chr3	25469860	25469925	1111000111	1	((25469860, 1), (25469866, 1), (25469868, 1), (25469872, 1), (25469877, 0), (25469899, 0), (25469902, 0), (25469914, 1), (25469919, 1), (25469925, 1))
RARB_124	chr3	25469860	25469925	1111001-11	1	((25469860, 1), (25469866, 1), (25469868, 1), (25469872, 1), (25469877, 0), (25469899, 0), (25469902, 1), (25469919, 1), (25469925, 1))
RARB_124	chr3	25469860	25469925	1111001011	3	((25469860, 1), (25469866, 1), (25469868, 1), (25469872, 1), (25469877, 0), (25469899, 0), (25469902, 1), (25469914, 0), (25469919, 1), (25469925, 1))
RARB_124	chr3	25469860	25469925	1111001101	1	((25469860, 1), (25469866, 1), (25469868, 1), (25469872, 1), (25469877, 0), (25469899, 0), (25469902, 1), (25469914, 1), (25469919, 0), (25469925, 1))
RARB_124	chr3	25469860	25469925	1111001111	13	((25469860, 1), (25469866, 1), (25469868, 1), (25469872, 1), (25469877, 0), (25469899, 0), (25469902, 1), (25469914, 1), (25469919, 1), (25469925, 1))
RARB_124	chr3	25469860	25469925	1111010111	31	((25469860, 1), (25469866, 1), (25469868, 1), (25469872, 1), (25469877, 0), (25469899, 1), (25469902, 0), (25469914, 1), (25469919, 1), (25469925, 1))
RARB_124	chr3	25469860	25469925	1111011011	9	((25469860, 1), (25469866, 1), (25469868, 1), (25469872, 1), (25469877, 0), (25469899, 1), (25469902, 1), (25469914, 0), (25469919, 1), (25469925, 1))
RARB_124	chr3	25469860	25469925	1111011101	2	((25469860, 1), (25469866, 1), (25469868, 1), (25469872, 1), (25469877, 0), (25469899, 1), (25469902, 1), (25469914, 1), (25469919, 0), (25469925, 1))
RARB_124	chr3	25469860	25469925	1111011110	6	((25469860, 1), (25469866, 1), (25469868, 1), (25469872, 1), (25469877, 0), (25469899, 1), (25469902, 1), (25469914, 1), (25469919, 1), (25469925, 0))
RARB_124	chr3	25469860	25469925	1111011111	92	((25469860, 1), (25469866, 1), (25469868, 1), (25469872, 1), (25469877, 0), (25469899, 1), (25469902, 1), (25469914, 1), (25469919, 1), (25469925, 1))
RARB_124	chr3	25469860	25469925	11111-1010	1	((25469860, 1), (25469866, 1), (25469868, 1), (25469872, 1), (25469877, 1), (25469902, 1), (25469914, 0), (25469919, 1), (25469925, 0))
RARB_124	chr3	25469860	25469925	11111-1111	13	((25469860, 1), (25469866, 1), (25469868, 1), (25469872, 1), (25469877, 1), (25469902, 1), (25469914, 1), (25469919, 1), (25469925, 1))
RARB_124	chr3	25469860	25469925	1111100100	4	((25469860, 1), (25469866, 1), (25469868, 1), (25469872, 1), (25469877, 1), (25469899, 0), (25469902, 0), (25469914, 1), (25469919, 0), (25469925, 0))
RARB_124	chr3	25469860	25469925	1111100110	1	((25469860, 1), (25469866, 1), (25469868, 1), (25469872, 1), (25469877, 1), (25469899, 0), (25469902, 0), (25469914, 1), (25469919, 1), (25469925, 0))
RARB_124	chr3	25469860	25469925	1111100111	6	((25469860, 1), (25469866, 1), (25469868, 1), (25469872, 1), (25469877, 1), (25469899, 0), (25469902, 0), (25469914, 1), (25469919, 1), (25469925, 1))
RARB_124	chr3	25469860	25469925	1111101-11	1	((25469860, 1), (25469866, 1), (25469868, 1), (25469872, 1), (25469877, 1), (25469899, 0), (25469902, 1), (25469919, 1), (25469925, 1))
RARB_124	chr3	25469860	25469925	11111010-1	1	((25469860, 1), (25469866, 1), (25469868, 1), (25469872, 1), (25469877, 1), (25469899, 0), (25469902, 1), (25469914, 0), (25469925, 1))
RARB_124	chr3	25469860	25469925	1111101001	1	((25469860, 1), (25469866, 1), (25469868, 1), (25469872, 1), (25469877, 1), (25469899, 0), (25469902, 1), (25469914, 0), (25469919, 0), (25469925, 1))
RARB_124	chr3	25469860	25469925	1111101011	3	((25469860, 1), (25469866, 1), (25469868, 1), (25469872, 1), (25469877, 1), (25469899, 0), (25469902, 1), (25469914, 0), (25469919, 1), (25469925, 1))
RARB_124	chr3	25469860	25469925	11111011-1	2	((25469860, 1), (25469866, 1), (25469868, 1), (25469872, 1), (25469877, 1), (25469899, 0), (25469902, 1), (25469914, 1), (25469925, 1))
RARB_124	chr3	25469860	25469925	1111101101	1	((25469860, 1), (25469866, 1), (25469868, 1), (25469872, 1), (25469877, 1), (25469899, 0), (25469902, 1), (25469914, 1), (25469919, 0), (25469925, 1))
RARB_124	chr3	25469860	25469925	1111101110	3	((25469860, 1), (25469866, 1), (25469868, 1), (25469872, 1), (25469877, 1), (25469899, 0), (25469902, 1), (25469914, 1), (25469919, 1), (25469925, 0))
RARB_124	chr3	25469860	25469925	1111101111	110	((25469860, 1), (25469866, 1), (25469868, 1), (25469872, 1), (25469877, 1), (25469899, 0), (25469902, 1), (25469914, 1), (25469919, 1), (25469925, 1))
RARB_124	chr3	25469860	25469925	111111-1-1	1	((25469860, 1), (25469866, 1), (25469868, 1), (25469872, 1), (25469877, 1), (25469899, 1), (25469914, 1), (25469925, 1))
RARB_124	chr3	25469860	25469925	111111-101	1	((25469860, 1), (25469866, 1), (25469868, 1), (25469872, 1), (25469877, 1), (25469899, 1), (25469914, 1), (25469919, 0), (25469925, 1))
RARB_124	chr3	25469860	25469925	111111-111	5	((25469860, 1), (25469866, 1), (25469868, 1), (25469872, 1), (25469877, 1), (25469899, 1), (25469914, 1), (25469919, 1), (25469925, 1))
RARB_124	chr3	25469860	25469925	1111110000	1	((25469860, 1), (25469866, 1), (25469868, 1), (25469872, 1), (25469877, 1), (25469899, 1), (25469902, 0), (25469914, 0), (25469919, 0), (25469925, 0))
RARB_124	chr3	25469860	25469925	1111110011	3	((25469860, 1), (25469866, 1), (25469868, 1), (25469872, 1), (25469877, 1), (25469899, 1), (25469902, 0), (25469914, 0), (25469919, 1), (25469925, 1))
RARB_124	chr3	25469860	25469925	1111110111	13	((25469860, 1), (25469866, 1), (25469868, 1), (25469872, 1), (25469877, 1), (25469899, 1), (25469902, 0), (25469914, 1), (25469919, 1), (25469925, 1))
RARB_124	chr3	25469860	25469925	1111111-01	1	((25469860, 1), (25469866, 1), (25469868, 1), (25469872, 1), (25469877, 1), (25469899, 1), (25469902, 1), (25469919, 0), (25469925, 1))
RARB_124	chr3	25469860	25469925	1111111-11	7	((25469860, 1), (25469866, 1), (25469868, 1), (25469872, 1), (25469877, 1), (25469899, 1), (25469902, 1), (25469919, 1), (25469925, 1))
RARB_124	chr3	25469860	25469925	11111110-1	2	((25469860, 1), (25469866, 1), (25469868, 1), (25469872, 1), (25469877, 1), (25469899, 1), (25469902, 1), (25469914, 0), (25469925, 1))
RARB_124	chr3	25469860	25469925	1111111000	1	((25469860, 1), (25469866, 1), (25469868, 1), (25469872, 1), (25469877, 1), (25469899, 1), (25469902, 1), (25469914, 0), (25469919, 0), (25469925, 0))
RARB_124	chr3	25469860	25469925	1111111001	3	((25469860, 1), (25469866, 1), (25469868, 1), (25469872, 1), (25469877, 1), (25469899, 1), (25469902, 1), (25469914, 0), (25469919, 0), (25469925, 1))
RARB_124	chr3	25469860	25469925	111111101-	1	((25469860, 1), (25469866, 1), (25469868, 1), (25469872, 1), (25469877, 1), (25469899, 1), (25469902, 1), (25469914, 0), (25469919, 1))
RARB_124	chr3	25469860	25469925	1111111010	1	((25469860, 1), (25469866, 1), (25469868, 1), (25469872, 1), (25469877, 1), (25469899, 1), (25469902, 1), (25469914, 0), (25469919, 1), (25469925, 0))
RARB_124	chr3	25469860	25469925	1111111011	51	((25469860, 1), (25469866, 1), (25469868, 1), (25469872, 1), (25469877, 1), (25469899, 1), (25469902, 1), (25469914, 0), (25469919, 1), (25469925, 1))
RARB_124	chr3	25469860	25469925	11111111-1	9	((25469860, 1), (25469866, 1), (25469868, 1), (25469872, 1), (25469877, 1), (25469899, 1), (25469902, 1), (25469914, 1), (25469925, 1))
RARB_124	chr3	25469860	25469925	1111111101	62	((25469860, 1), (25469866, 1), (25469868, 1), (25469872, 1), (25469877, 1), (25469899, 1), (25469902, 1), (25469914, 1), (25469919, 0), (25469925, 1))
RARB_124	chr3	25469860	25469925	111111111-	1	((25469860, 1), (25469866, 1), (25469868, 1), (25469872, 1), (25469877, 1), (25469899, 1), (25469902, 1), (25469914, 1), (25469919, 1))
RARB_124	chr3	25469860	25469925	1111111110	2	((25469860, 1), (25469866, 1), (25469868, 1), (25469872, 1), (25469877, 1), (25469899, 1), (25469902, 1), (25469914, 1), (25469919, 1), (25469925, 0))
RARB_124	chr3	25469860	25469925	1111111111	1621	((25469860, 1), (25469866, 1), (25469868, 1), (25469872, 1), (25469877, 1), (25469899, 1), (25469902, 1), (25469914, 1), (25469919, 1), (25469925, 1))
RASSF1A_153	chr3	50378232	50378313	11100110111	1	((50378232, 1), (50378242, 1), (50378252, 1), (50378259, 0), (50378272, 0), (50378282, 1), (50378284, 1), (50378289, 0), (50378293, 1), (50378306, 1), (50378313, 1))
RASSF1A_153	chr3	50378232	50378313	11111101110	1	((50378232, 1), (50378242, 1), (50378252, 1), (50378259, 1), (50378272, 1), (50378282, 1), (50378284, 0), (50378289, 1), (50378293, 1), (50378306, 1), (50378313, 0))
RASSF1A_153	chr3	50378232	50378313	11111110110	1	((50378232, 1), (50378242, 1), (50378252, 1), (50378259, 1), (50378272, 1), (50378282, 1), (50378284, 1), (50378289, 0), (50378293, 1), (50378306, 1), (50378313, 0))
RASSF1A_153	chr3	50378232	50378313	11111111011	2	((50378232, 1), (50378242, 1), (50378252, 1), (50378259, 1), (50378272, 1), (50378282, 1), (50378284, 1), (50378289, 1), (50378293, 0), (50378306, 1), (50378313, 1))
RASSF1A_153	chr3	50378232	50378313	11111111101	2	((50378232, 1), (50378242, 1), (50378252, 1), (50378259, 1), (50378272, 1), (50378282, 1), (50378284, 1), (50378289, 1), (50378293, 1), (50378306, 0), (50378313, 1))
RASSF1A_153	chr3	50378232	50378313	11111111110	1	((50378232, 1), (50378242, 1), (50378252, 1), (50378259, 1), (50378272, 1), (50378282, 1), (50378284, 1), (50378289, 1), (50378293, 1), (50378306, 1), (50378313, 0))
RASSF1A_153	chr3	50378232	50378313	11111111111	26	((50378232, 1), (50378242, 1), (50378252, 1), (50378259, 1), (50378272, 1), (50378282, 1), (50378284, 1), (50378289, 1), (50378293, 1), (50378306, 1), (50378313, 1))
RUNX3_95	chr1	25256086	25256117	--1-0	1	((25256096, 1), (25256117, 0))
RUNX3_95	chr1	25256086	25256117	--111	1	((25256096, 1), (25256109, 1), (25256117, 1))
RUNX3_95	chr1	25256086	25256117	-0111	1	((25256089, 0), (25256096, 1), (25256109, 1), (25256117, 1))
RUNX3_95	chr1	25256086	25256117	-1111	6	((25256089, 1), (25256096, 1), (25256109, 1), (25256117, 1))
RUNX3_95	chr1	25256086	25256117	0-000	1	((25256086, 0), (25256096, 0), (25256109, 0), (25256117, 0))
RUNX3_95	chr1	25256086	25256117	00-00	1	((25256086, 0), (25256089, 0), (25256109, 0), (25256117, 0))
RUNX3_95	chr1	25256086	25256117	00000	7	((25256086, 0), (25256089, 0), (25256096, 0), (25256109, 0), (25256117, 0))
RUNX3_95	chr1	25256086	25256117	00010	2	((25256086, 0), (25256089, 0), (25256096, 0), (25256109, 1), (25256117, 0))
RUNX3_95	chr1	25256086	25256117	00011	2	((25256086, 0), (25256089, 0), (25256096, 0), (25256109, 1), (25256117, 1))
RUNX3_95	chr1	25256086	25256117	00100	1	((25256086, 0), (25256089, 0), (25256096, 1), (25256109, 0), (25256117, 0))
RUNX3_95	chr1	25256086	25256117	00110	1	((25256086, 0), (25256089, 0), (25256096, 1), (25256109, 1), (25256117, 0))
RUNX3_95	chr1	25256086	25256117	00111	20	((25256086, 0), (25256089, 0), (25256096, 1), (25256109, 1), (25256117, 1))
RUNX3_95	chr1	25256086	25256117	011-1	1	((25256086, 0), (25256089, 1), (25256096, 1), (25256117, 1))
RUNX3_95	chr1	25256086	25256117	01101	3	((25256086, 0), (25256089, 1), (25256096, 1), (25256109, 0), (25256117, 1))
RUNX3_95	chr1	25256086	25256117	01110	2	((25256086, 0), (25256089, 1), (25256096, 1), (25256109, 1), (25256117, 0))
RUNX3_95	chr1	25256086	25256117	01111	79	((25256086, 0), (25256089, 1), (25256096, 1), (25256109, 1), (25256117, 1))
RUNX3_95	chr1	25256086	25256117	1-110	1	((25256086, 1), (25256096, 1), (25256109, 1), (25256117, 0))
RUNX3_95	chr1	25256086	25256117	1-111	6	((25256086, 1), (25256096, 1), (25256109, 1), (25256117, 1))
RUNX3_95	chr1	25256086	25256117	10010	1	((25256086, 1), (25256089, 0), (25256096, 0), (25256109, 1), (25256117, 0))
RUNX3_95	chr1	25256086	25256117	10011	1	((25256086, 1), (25256089, 0), (25256096, 0), (25256109, 1), (25256117, 1))
RUNX3_95	chr1	25256086	25256117	10101	12	((25256086, 1), (25256089, 0), (25256096, 1), (25256109, 0), (25256117, 1))
